comment,is_violation
đã bán xôi rồi mà nó ko tha,0.0
hhhhaâ t cười ỉa hhhh bố m ra trường từ lúc m bú sữa mẹ rồi chắt mỗi m biết đi làm mà thể hiện gì v em,1.0
đéo cho thì nói ki bo cho rồi thì soi này soi nọ thế mày muốn chúng nó sống sao miệng chó ko mọc đk ngày voi cứt j củng phun ra đk,1.0
tụi này ác thật,1.0
nếu cứ bỏ qua lỗi và băy bừa rồi xl là song thì tôi muốn làm trọng tài để bv đội nào tao thích bóng đá phải có sử lý trọng tài đi ạ,0.0
không có lòng tin,0.0
cũng làm bố làm mẹ mà chúng m sót con chúng m còn người khác thì không à coi con mk là vàng bạc thế con người ta là cứt như đéo thể hiểu nổi thằng bố nghĩ gì nữa con cái tuổi ấy chắc bố nó cũng đầu thứ tóc đến nơi rồi hiển nhiên đứng nhìn con mk hành hung người khác chắc gen thằng bố tốt nên ms đẻ ra dk đứa con như vậy nhìn mà sót xa quá những cái loại ntn phải có được bản án xứng đáng,1.0
chị em mà,0.0
đánh thì gà đtc đồ ha,1.0
ông qua nói nó nói t làm gì,0.0
ai có link em áo đỏ tối qua không cho xin với,1.0
nhiều ng tán dương thế,0.0
nguyễn nghĩa mi lúc mô ko nứng,1.0
có thể bạn biết rồi móng của những con chó biển з mặc dù có ngoại hình ú nu tưởng như không có nổi ngón tay lũ hải cẩu thật ra có đủ ngón cũng như bộ móng vuốt thò qua da với cấu trúc tương tự như tay gấu tuy nhiên chức năng chủ yếu của bộ móng này có lẽ là gãi do tay chúng cũng c,0.0
bọn này mà bắt đc đâ mù bép chúng nó đi,1.0
tôi nói thật tôi đéo ông bao nhiêu tuổi đâu nhưng đường đường là stream nhiều người biết đến mà cái cách ông trả lời người ta là k đúng rồi nếu ông nhận trình ông giỏi trình ông hơn người ta thì việc gì phải đôi co làm gì,1.0
gái gọi cao cấp khu vực sài gòn,1.0
có ai quen hacker ko,0.0
dạy cách làm tình khiến nàng lên đỉnh,1.0
mẹ cái thằng não chó dân ta nghèo mới mới làm vậy địt mẹ mày biết cái lồn gì mà phán pape ngày càng xàm lồn,1.0
xin lỗi mà song à,0.0
t tưởng t đang coi sếch,0.0
ủa mày làm chi dị rồi mày nói xin lỗi ủa mày xin lỗi rồi tỉ số có gỡ lại đc ko,1.0
bay acc,0.0
k phải tôi cao mà nói thẳng là thằng gia trưởng con gái nào vớ phải thằng này muôn kiếp ở dưới bếp không lên nổi nhà trên nó chỉ đi làm công nhân thôi không bao giờ làm sếp được không bao giờ nhận sai,1.0
hhhhh thế thì show ra em à nói nhìu làm gì hành động đi,0.0
đây mí là fb thật nhé ae,0.0
sorry con kẹc,1.0
xin lỗi cặc màyy,1.0
sản phẩm giống mô tả shop chuẩn bị đóng gói rất cẩn thận phân chia thuốc rõ ràng chất lượng ok nữa ạ màu sắc nhìn cũng hấp dẫn,0.0
thằng chứ ko phãi ba bắt đc đánh què tay,1.0
ớ thì ông xem các live trym cách nói chuyện của bọn nó xem tôi thấy thằng thảo mai thằng tồ tồ thì tôi nói thôi chính vì ko xin đăng live đc nên thằng quyền gạ thằng mực đánh độ tiền k để hạ thấp thằng mực thằng mực cay c xem thêm,0.0
tao đã nói tao fan nó chưa m lại hài vl mở miệng ra là đã nguu tao binh con nhỏ cmt tao đã bênh nó chưa m gắn cái não vào rồi cmt,1.0
hàng đẹp chất lượng sản phẩm tốt đóng gói sản phẩm đẹp chắc chắn shop phục vụ tốt,0.0
rồi mắc cái ji mà sáp lại gần dữ z,1.0
tôi thấy pháp luật việt nam chúng ta chưa đủ mạnh và nghiêm minh nếu bắt được những kẻ ăn cắp xe hoặc trộm cho nên chặt hai tay của chúng đi còn ai tham ô trên tỷ nên xử án tử nếu nhà làm được như vậy dân mới yên vui,1.0
tìm hiểu dùm mình nhen bạn ko phải cứ tây ăn cứt thì ta cũng ăn cứt nhen,1.0
vừa đẹp vừa lớn mà ngu fan jack bỏ con cmm,1.0
ông philippe troussier ơi,0.0
sao mày không uống thuốc chuột mà chết quách đi cho rảnh nợ đời,1.0
em gái chưa tìm anh trai mưa tâm sự kín,1.0
chị hiếu hôm nay đẹp quá nói chuyện cười có duyên gê,0.0
nguyen manh vinh cút con c,1.0
ai muốn xem ảnh nude của mình thì thả tim nhé,1.0
ông trần dần nói hay quad,0.0
h content là z ha mn kiểu xem khá ức chế khi chiêu hụt là chửi thề hò hét vcl,0.0
tôi thấy cô này xôi ngon,0.0
cả lũ đàn ông thằng sức đàn ông thua người phụ nữ ngta bon chen kiếm tiền cả lũ bây giờ cơ hội cướp giựt của ngta,1.0
yogurt ơi lộk bắnn lôk bắnn,0.0
mày đủ tuổi ko thằng lol này sủa ngu thế,1.0
giống người k,0.0
con này bị thần kinh năng rồi moi người ơi,1.0
lít xăng cây kẹo gạo nước uống mày đang đống thế cả đấy thằng trẩu nhi nói chuyện mở mồm đéo đm ngứa háng văn hóa lắm cơ,1.0
có tiền mà xài không dc cũng zay,0.0
nl hả đicho,1.0
con chó đang cay lắm phải k thg cha con mẹ đang hấp hối thoi thoi của mày đâu r xúc vật ơi đéo lo chôn cha mẹ m đi mà đi cắn bậy cho thg tiểu nhân viruss nhiều thế con chó,1.0
mực là con vel koz kk ilao là con bạch tuộc,0.0
dịch vụ hách dịch,1.0
xin cái gỉ,0.0
đức thịnh e cũng thấy a có cô nào đấy mà,0.0
chuộc usd cơ mà,0.0
con linh cá lóc xấu người lại xấu nết chưa ai có cái mồm xấu như con đó,1.0
rio rio bỏ con ai dám vu khống đâu,0.0
huyền khánh phùng chả vờ chả vịt,0.0
cái page này phản động đấy ad súc vật biết cc j đâu,1.0
đúng là đom đóm chỉ sáng dưới đít chứ ko sáng nổi trên đầu trích từ câu ai đó rất thắm,1.0
sory cái dcmm,1.0
sờ mớp nhìn đánh ngu vkl,1.0
tự do dân chủ cái con cặc toàn lừa đảo,1.0
ăn gì con cúng cho ạ,0.0
đéo bao mua nữa,1.0
bỏ con mà vẫn fan nó tồi tệ thật,1.0
đume m con đũy già trọng tài như cc ngta,1.0
nó ngu mà nó muốn làm bố ngta đăng cát stt là ngta phải đến gặp nó k bằng cãi nhau vs ruồi đít led toàn k não mệt kinh,1.0
chó cắn áo rách,1.0
bài học cho sau này thận trọng ko bao giờ thừa,0.0
phạm đánh ngu r đi blame đồng đội sủa dơ nchug con nít lắm bác,1.0
cái tội thích trai đẹp,0.0
con óc chó gà vườn trình m tuổi đếch gì đòi mở mồm,1.0
mả cụ mày,1.0
lời xin lỗi muộ màng,0.0
người ta nghèo mới buôn bán nhỏ lẻ nay bị lừa mất xe vẫn không yên với mấy đứa óc toàn cứt,1.0
giao hàng đủ còn tặng kèm thêm gói gậkjajsjakajsjakajajjshakqhjxowowkajaooakaa,0.0
loại mày ngu hết phần xúc vật mày nghĩ lỗi vì phạm là tội phạm à tài sản của công dân là cứt à mô hôi máu thịt mới có được cái phương tiện đó nhé,1.0
xh loạn hết rồi cq hãy cho dân quyền tiêu diệt lũ cặn bã này,1.0
cho nó vào tù miền nam này xem bố láo thật,1.0
buôn bán mà người ta hỏi thăm đường kĩu này nên né ra đìu có sự khốn nạn trong đó hết,1.0
kệ cha chúng mày mọi việc đã có đẻng và đám bò đỏ óc bò nó lo,1.0
a di đà phật mong là dịch sẽ đập tắc,0.0
con điếm này chuyên mồi chài đại gia,1.0
cái mỏ giống cá tai tượng quá bởi vậy nó sạo ke cai thứ chửi việt nam la kg ưa roi,1.0
xl cdmm,1.0
đich mẹ mày,1.0
m game đầu chơi jax game sau chơi kayn đúng k cu,0.0
xin lỗi con cặk nghỉ việc đi thằng lo n địt cái lo n mẹ mày trời đất sinh hoa vạn vật sinh sôi con mẹ mày lôi thôi đầu xanh mỏ đỏ gặm cỏ thay cơm đầu tóc bờn xờn khạc đờm tung tóe tao đcm mày lòn trâu lòn chó lòn bó xi măng lòn chằng mạng nhện lòn bận lá khoai lòn khoa lá mít lòn bít lòn thơm mà lòn thơm lòn đậm lòn đười ươi nói địt lòn còn vịt nó phang lòn giang mai lòn ỉa chảy lòn nhảy hip hop mà lòn xốp lm hàng hiệu lòn hàng triệu con súc vật mà t địt con đỹ mẹ m đứng từ trên cao mà lao đầu xuống đất địt lất phất như mưa rơi địt tơi bời như bom đạn địt lãng mạng như rumio và juliet,1.0
thế là ước mơ đi học của bao học sinh dần dần tan biến,0.0
dcmm sợ à,1.0
vé máy bay giảm mn đi du lịch châu âu nhiều nhỉ,0.0
tao ghét mấy đứa nít ranh hay mách lẻo,1.0
đang đá mà onl được à,0.0
cô chuyển giới từ xưa mà nhìn cô không nghĩ là người chuyển giới luôn xuất sắc,0.0
đáng tiền đóng gói chắc chắn date mới nhiều vị nhãn hàng chọn lựa shop nhiệt tình dễ thương mua cũng l rồi khá ưng ạ bé hết thức ăn sẽ mua bên này,0.0
xin lỗi con mẹ mày à xin lỗi thì làm đc con mẹ gì bây giờ lúc bắt k bắt công băng mẹ mày luôn đi để giờ đỡ phải xin lỗi,1.0
đừng chửi súc vật này súc vật nọ các bạn ơi,0.0
nó chửi đồng đội như con tuy rằng feed lòi cuc mà bạn còn bợ đít nó đc thì mình nghĩ bạn vc nó tính hợp nhau đó,1.0
nửa tháng rồi cu em ơi im như thóc thế,0.0
đến chịu lũ bắc kì tụi m,1.0
e chỉ có hàm răng ko đẹp có hỗ trợ ko a hjhj,0.0
rồi nào lên hầu toà để biết đường hóng nè,0.0
cuối đời rồi ông trần dần cũng nghĩ ra được để sam hoi đoàn kết để còn một số thành phần chống cộng nghĩ lại,0.0
cánh cụt kìa,0.0
mn ơiii giúp em với ạ,0.0
địt con mẹ mày ko bằng con chó mày quá thiên vị với tuyển vn chúng tôi tôi cầu nguyện mày chết sớm,1.0
đm mặc sịp vào chim to vcl ạ,1.0
hlv oc cho,1.0
thằng ml nào đang tạo acc spam vậy cho ăn cho học làm chuyện tào lao,1.0
anh anh cái củ cc đấm vào mỏm cmm giờ,1.0
ai cho lũ chống tổ quốc về nước bọn mày mơ,1.0
việc nam là nơi đáng sống mấy thằng bò đỏ nói rồi mấy thằng ba quê thấy chưa việc nam cái gì cũng có,1.0
trọng tài như mày thì nghỉ con mẹ mày đi cho bóng đá đông nam á còn có cơ hội phát triển thằng trọng tài ngu xuẩn dốt nát,1.0
cho bố thẻ đỏ,0.0
đéo hiểu kiểu gì phát ngôn được mấy câu nguu như vậy,1.0
thành lê cái lồn mẹ mày nha con chó koi chừng tao bắt con mẹ mày ra cho chó giao cấu bắt mẹ mày làm tình liếm cặc mút cặc chó đến khi nào nó bắn tinh chị e nhà mày thì xếp hàng chờ con chó của tao chơi con mẹ mày xong thì đến lượt ăn cức chó của ta,1.0
mẹ mày bắc xong đi xin lỗi,1.0
hàng đẹp giao nhanh đóng gói kĩ càng mua nhân dịp sale nên được giảm chút,0.0
có phải kata rank thách đấu dual bất lực gánh không nổi dct trái lane smurf rank vàng ko,0.0
minh nhật chuẩn cmnr jack tuổi j so dislike haha k atm là ca sĩ duy nhất trên thế giới mà k cần hát mà,1.0
trộm cướp bắt được nên đánh chết ạ đừng để chúng đẻ trứng,1.0
lmcs,1.0
từ bao giờ người nhật mất ý thức như vậy,1.0
vũ đức nghe giống tiếng e nguyễn long bi rên ko,0.0
trị thiên tao kêu hả mắc gì m tl cmt,0.0
cái loại nưsng lôfn,1.0
lần đầu bé nhà mình ăn súp này nhưng rất là thích luôn súp mùi rất thơm giao hàng nhanh shop còn đóng cả vào hộp rất chắc chắn lần sau mình sẽ ủng hộ tiếp ạ,0.0
nhìn mặt ông bà là biết rồi mong pháp luật xử nặng tay vào,1.0
yeu nhau ko bao giờ được dụ nha anh nhưng mà phải liếm lôn nha a,1.0
đây không phải tài khoản gốc của trọng tài đâu,0.0
coi kìa cay nữa rồi kkkkk cay lắm khóc it thoi con chó,1.0
mồ tổ cha mày đăng mà cũng lược bỏ đi chi tiết cty hổ trợ thùng number one bình đựng nước đá nhưng anh này tham thêm chút là đòi thùng number one đừg ngu mà tỏ nguy hiểm nha ad,1.0
bồi cho cái cc nhá,1.0
nhị thắng cực địt lol mẹ mày,1.0
gà ngooo gg ez,1.0
ko nhận hối lộ,0.0
sao phải rr thế à,1.0
còn ở vietnam thì là cánh bứm,0.0
thằng này trận nào cũng bảo quết thắng với điểm mà chẳng làm được,1.0
đá thua indo thì về nước hộ cái anh zai ơi,1.0
chả hiểu cái mẹ gì luôn,1.0
là là ăn cơm chó,0.0
ko thêm cánh cụt thì mai đổi cccd thành linh single mom mất,0.0
djtme may,1.0
tại clmm thằng súc vật học này,1.0
giao hàng nhanh chất lượng sản phẩm tốt đóng gói cẩn thận,0.0
hứa sơn ghép cho bạn thành ộp pa luôn nhá,0.0
ngoài đời a này có ngu như vậy không mọi người,1.0
stupidly embarrassed the referee,1.0
may cut ve phap di troussier a thang boc phet mom dieu,1.0
gặp tôi là đồng đội tôi chửi cả lò nhà ông r,0.0
đm ad m óc cức lắm đm người ta khổ chứ đéo rãnh lên đăng ba cái tào lao như m đâu m cho người ta đc đồng xu cắt bạc nào chưa ở đây xạo lồn mẹ m sinh cái tay m ra trước hay sao m ngu v,1.0
cha con nó nhìn mặt là bt cô hồn dạ quỷ r,1.0
vn thi deo no no cho trung quốc bon dien,1.0
caitlyn mà nó lên giảm hồi máu thì ko có chuyện hồi đến tận k máu như kia đâu,0.0
phoanh lee đọc đi cho đỡ buồn,0.0
fake con mẹ mày report ae ơi,1.0
clm hẳn là trai alimi bố m hài ỉa vào bàn thờ nhà m luôn th mực con,1.0
woh wh đễ sức ăn giỗ bà già mầy dắk con à,1.0
đừng làm vậy a ơi,0.0
du chinh ko thang lozz,1.0
đáng thua là đáng,0.0
fake thôi,0.0
từ chức đi là vừa đéo biết chọn người,1.0
mực óc c đk ae,1.0
fuvjfiic,0.0
đội hình tuyệt vời nguyễn philip h t tài duy mạnh việt anh tiến dũng văn thanh hùng dũng hoàng đức quang hải công phượng nhâm mạnh dũng,0.0
dân bầu sai lãnh đạo thì chẳng lẽ là lãnh đạo sai,1.0
theo ý kiến cá nhân riêng mình thấy bài hát này ko có chút ý nghĩa nghe có vẻ khá sàm ko hay ý kiến cá nhân nhé a hùng bàn phím né hộ,0.0
bạn bât thế này là fb bạn cẩn thận,0.0
còn giúp chúng ta thành đạt nữa,0.0
tội mê trai hả ad,0.0
nghỉ đi là vừa,0.0
mày xứng đáng bị nguyền rủa suốt đời không thôi,1.0
xin lô i thi đươ c ca i me gi,1.0
ý thức như đb,1.0
lủ ko có nhân tính sớm gặp báo ứng thôi dời có vai có trả chỉ là chưa dến lúc thôi,1.0
lỗi cc bé oii em súc phạm việt nam mà xin lỗi ah ko chịu đâu,1.0
vn chưa kịp dùng đi tù mẹ nó rồi,1.0
giao dịch với nhau thôi chứ bạn bè đ gì mà nhận nghe chúa hề vc t ko fan thằng nào cả nghe như đấm vào tai kiểu giải thích nhận xét thật sự trình bạn ncc đến đường cùng góng lên chửi giải thích cả live cả duo,1.0
chương trình riết nhảm bế tắc mời bọn tục tỉu vô văn hóa lên tv,1.0
gửi sai hàng cho khách,0.0
mong pháp luật trừng trị thật nghiêm kẻ coi thường mạng người coi thường pháp luật mong cháu yên nghỉ thương,1.0
phạm vũ nc anh là trời âu chứ là gì,0.0
mua ở đâu cho mình địa chỉ với chồng mình yếu quá,0.0
từ chức đi troussier,0.0
